Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/Gua0AxDRxF https://t.co/NdjlnKPyAQ	positive
It is love we must hold onto. Never easy, but we try. –Maurice (Beauty and the Beast)	positive
It is love we must hold onto. Never easy, but we try. –Maurice (Beauty and the Beast)	positive
It is love we must hold onto. Never easy, but we try. –Maurice (Beauty and the Beast)	positive
It is love we must hold onto. Never easy, but we try. –Maurice (Beauty and the Beast)	positive
It is love we must hold onto. Never easy, but we try. –Maurice (Beauty and the Beast)	positive
Beauty and the beast 💖 https://t.co/0T8mJ93Lru	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/Gua0AxDRxF https://t.co/mNRZf7dYCt	positive
New!! Read:https://t.co/J4giOw2ymA #YearofJane #BeOurGuest #Romance #OnceUponATime #ya #fairytale… https://t.co/Vu9aJ8RpBs	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/Gua0AxDRxF https://t.co/SBy7BMLKpP	positive
Dan Stevens open to star in 'Beauty and the Beast' sequel - https://t.co/gUAzqim07Y https://t.co/yfSnGm5Tju	neutral
RT @thePositiveMOM_: I'm in love with the new trailer for #Disney’s live-action #BeautyAndTheBeast! @beourguest #BeOurGuest #DisneySMMC ht…	positive
Yes. 😑 Are Beauty and the Beast and Power Rangers et al #queerbaiting #LGBT fans? https://t.co/oIHl1kN6zQ via @USATODAY	neutral
RT @DDuaneOfficial: Saw #BeautyAndTheBeast for the second yesterday - So AMAZING and glad I wasn't alone this time 😊🙏🏽 @beourguest	positive
RT @eNectere: I love the #BeautyAndTheBeast soundtrack!!! #BeOurGuest https://t.co/eDZ7jovqpp	positive
Beauty and the Beast 🌹 https://t.co/4D8KwpbFSf	neutral
Anonymous said: Do I need to sell my damn soul for a beauty and the beast Cody Carson Au? BECAUSE I... https://t.co/7DNNUNOaCY	positive
#NowPlaying : Ariana Grande & John Legend - Beauty And The Beast - Request your favorite songs at https://t.co/2kaixpSCFr	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/zWqJIxanU0 https://t.co/6FuNJImCMw	positive
♡Ð Beauty and the Beast VHS, 1992 ClamShell Case Rare https://t.co/MeVMJe68W0 https://t.co/FxTAYi7oIH	neutral
RT @AlexisLoizon: Monday: ready to start the week like... 🎬💪🏻@beourguest #BeautyAndTheBeast #teamstanley #stanley #labelleetlabete #disney…	positive
Beauty and the Beast | Disney https://t.co/vrZSdlEjIt #BeOurGuest https://t.co/VDc140QHlC	neutral
RT @EmWatsonBelgium: NEW promotional picture of @EmmaWatson as Belle#BeautyAndTheBeast #BeOurGuest https://t.co/KUuPfQbuXb	neutral
@EmmaWatson I watched BEAUTY AND THE BEAST🌹I was impressed！Bell is beautiful✨I will continue to always support you💓	positive
Beauty and the Beast #HeelPorn https://t.co/QcnWBln1DQ	neutral
RT @MyPrideBlog: And who'd have guessed They'd come together on their own?#BeautyandtheBeast #BeOurGuest #Disney	neutral
RT @ElenaIstomina: Enter #BeautyandTheBeast @Fandango Gift Code Giveaway  @NYCSingleMom #giveaways #BeOurGuestEvent #BeOurGuest https://t.c…	neutral
RT @yoteens: James Corden as Belle from "Beauty and the Beast" is the best thing i've seen all day 😂😭 https://t.co/u0jLvtgFOv	positive
beauty and the beast atm	neutral
#Celebs #Actress #EmmaWatson BELLE Beauty and the Beast actress8x10 #Photo picture print #219… https://t.co/CtzPhlwZY7	neutral
Beauty and the Beast 😍😂 https://t.co/VoawEhoP1y	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/wE9hMubKMZ https://t.co/wamQywQB69	positive
RT @HorsingAroundLA: Meeting the Cast of Beauty and the Beast - https://t.co/Ebh65FK98l #BeOurGuest #BeautyAndTheBeast @HorsingAroundLA htt…	neutral
RT @Attractions: See a video preview of Tokyo Disneyland expansion featuring ‘Beauty and the Beast’https://t.co/6GzSbTVnAo https://t.co/0A…	neutral
RT @5_dollarshake: Eleven Must Have Beauty And The Beast Products & New “Something There” Movie Clip https://t.co/l3gVWr1Tze #BeOurGuestEve…	neutral
Watch this, its the best thing you'll see all day!! https://t.co/sNlLHnBzvX#Deadpool #BeautyAndTheBeast #PerfectSync	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/NGxZgiXGo5 https://t.co/sGX1J8FooL	positive
Handmade Doll Clothes for Wellie Wisher and American Girl.https://t.co/oObi3Rm7GX #welliewisher #americangirl… https://t.co/A7fv2ELWAa	neutral
RT @DisneyMusic: #BeOurGuest and celebrate the release of #BeautyAndTheBeast by listening to the soundtrack on @AppleMusic! 🌹 https://t.co/…	neutral
“S-Town’s John B. is All the Characters From Disney’s Beauty and the Beast” by @blister6969 https://t.co/bCsCjDoYTs	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/NGxZgiXGo5 https://t.co/wxWTv09twV	positive
RT @UKfilmredcarpet: #BeOurGuest and enter our giveaway for a chance to win some #BeautyAndTheBeast products! https://t.co/bPN9LCyv14	neutral
I liked a @YouTube video https://t.co/Cjf6axeK49 Controversy: Beauty and the Beast Emma Watson TITS and GITS	positive
RT @book_tribe: • The Knight and the Witch #Series Medieval #BeautyandtheBeast Romance, Adventure, Excerpts on link. Also on Kindle https:/…	neutral
RT TweakTown ICYMI: Live action 'Beauty and the Beast' crosses $1B worldwidehttps://t.co/nfbxivp2gB https://t.co/06sOyqW5gQ	neutral
Beauty and the Beast #book!🎭🎭🎭 #bookblogger #Giveaway #ReadaVet  #books #FreeBooks @eerie_o https://t.co/l6zrTnX6T6	neutral
#BeautyAndTheBeast @EmmaWatson #looking #roses ⚘⚘ https://t.co/9JNtthbw3k From Video Downloader 2 Android App: https://t.co/8CkdC52Y0p	neutral
Win your choice of BEAUTY AND THE BEAST book from @eerie_o! 🌹🌹🌹 #Giveaway #ReadaVet #Books #amreading #BookBlog https://t.co/jgPUwkuINR	neutral
Check out this movie on Moviefone: https://t.co/M7yfEtZYeRGet the Moviefone app! https://t.co/ADxyUydfR5 https://t.co/OvvFkpt8hQ	neutral
beauty and the beast 🥀	neutral
RT @nickicoupons: Emma Watson and Dan Stevens Talk Beauty and the Beast - Rewind: https://t.co/opPM7oiuL3 #BeOurGuestEvent #Disney #Enterta…	neutral
RT @eNectere: I love the #BeautyAndTheBeast soundtrack!!! #BeOurGuest https://t.co/eDZ7jovqpp	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/It1KXG15Og https://t.co/QESPzNb9Nw	positive
RT @HorsingAroundLA: Meeting the Cast of Beauty and the Beast - https://t.co/Ebh65FK98l #BeOurGuest #BeautyAndTheBeast @HorsingAroundLA htt…	neutral
RT @HorsingAroundLA: Meeting the Cast of Beauty and the Beast - https://t.co/Ebh65FK98l #BeOurGuest #BeautyAndTheBeast @HorsingAroundLA htt…	neutral
RT @gaynycdad: #Giveaway- $25 Fandango Gift Card To Celebrate #BeOurGuestEvent #BeautyAndTheBeast ! Opening Friday https://t.co/leDVMKdrp0…	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/tiINys8uGt https://t.co/yPlKcYbgWp	positive
RT @eNectere: I love the #BeautyAndTheBeast soundtrack!!! #BeOurGuest https://t.co/eDZ7jovqpp	positive
RT @GiveawayBandit: Who's seeing @beourguest #BeautyAndTheBest this weekend in theaters? #beourguestevent #BeOurGuest My review==> https://…	neutral
#NowPlaying Beauty and the Beast - From "Beauty and the Beast" oleh Ariana Grande ♫ https://t.co/tS6xju7ALP	neutral
10 reasons why the Beauty and the Beast remake is perfect: https://t.co/kn0MOE9wPZ #lbloggers https://t.co/U3OkFLNyiT	positive
RT @eNectere: I love the #BeautyAndTheBeast soundtrack!!! #BeOurGuest https://t.co/eDZ7jovqpp	positive
RT @Vehan_Landman: Beauty and the Beast - The Broadway Musical: https://t.co/4iP36OpCZl via @YouTube	neutral
RT @BeautyChronicle: No it can't be, I'll just ignore. But then she's never looked at me that way before.  #BeautyandtheBeast  #BeOurGuest …	positive
ICYMI: Live action 'Beauty and the Beast' crosses $1B worldwidehttps://t.co/YJ9uIahg5I https://t.co/xmNNMYzZWx	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/Q24IybiuBH https://t.co/TvIcwGnQnM	positive
Emma Watson’s Beauty and the Beast to have a sequel? https://t.co/HvS9NHEKFn	neutral
Win BEASTLY paperback! 💫💫💫#Giveaway #bookblogger #bookreview #books #beautyandthebeast #YAlit #YA #book @eerie_o https://t.co/siuNsosmJa	neutral
This Beauty and The Beast cake that we made is better than a Cherry Pie 😜What do you thing about it @katyperry ?L… https://t.co/uCA4pGLGxW	positive
RT @book_tribe: • The Knight and the Witch #Series Medieval #BeautyandtheBeast Romance, Adventure, Excerpts on link. Also on Kindle https:/…	neutral
RT @DDuaneOfficial: Saw #BeautyAndTheBeast for the second yesterday - So AMAZING and glad I wasn't alone this time 😊🙏🏽 @beourguest	positive
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/JSs8IisLo6	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/gXzJDptpHM	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/QD45gn4rVW	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/JGW4DsPwEj	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/qd910a7xmg	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/pNT5jbuszP	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/5tciFyatOc	neutral
Mcm nk tgk beauty and the beast pulak hm	neutral
RT @BeautyChronicle: No it can't be, I'll just ignore. But then she's never looked at me that way before.  #BeautyandtheBeast  #BeOurGuest …	positive
RT @lindsayromantic: #BeautyandtheBeast THE SNOW BRIDE https://t.co/Lq0fnp8zZp UK https://t.co/8kCDw1ppr2  #Excerpt - https://t.co/bAW1iMh0…	neutral
Beauty and the Beast produced by Arizona Broadway Theatre at the Herberger Theater Center https://t.co/8U1sxRWKVf	neutral
RT @5_dollarshake: Eleven Must Have Beauty And The Beast Products & New “Something There” Movie Clip https://t.co/l3gVWr1Tze #BeOurGuestEve…	neutral
RT @april_golightly: It's raining roses!!  Soooo excited to be at the Beauty and the Beast Press Junket! #beourguestevent #beautyandthebeas…	positive
PRIMARK #Disney #BeautyAndTheBeast Chip Coin Purse 3D Cup Trinket Jewellery Baghttps://t.co/3WYLW9KItv https://t.co/GGSdbtV08D	neutral
You could say this is the Japanese version of 'Beauty and the Beast' #GrimoireOfZero	neutral
RT @PhoenixPhantoms: Beauty and the beast is about Hema Malini and Dharmendra 😂	neutral
https://t.co/eZJwQUlYCjAll Of Emma Watson’s Looks From The Beauty And The Beast Press Tour	neutral
I found this awesome recording of "Beauty and the Beast" on #Smule: https://t.co/ljk7u7k6ck @Disney #SingKaraoke	positive
Anyone off to see @EmmaWatson in Beauty and the Beast this weekend? 👸🏻 Why not use the Makaton sign to support your… https://t.co/qiDHVJeX28	positive
Beauty and the Beast! I saw so many lovely photos of families at the cinema together! #LoveHim , Em x#emmawatson ❤… https://t.co/eQX1uUMt8J	positive
RT @prettynameless: #Beourguest with these yummy #BeautyAndTheBeast inspired recipes and ideas to make! https://t.co/6fATv4imoH https://t.c…	neutral
RT @amirahlucker: I simply can't stop thinking about Beauty and The Beast. It left me utterly infatuated.	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/EGfx99jpFw https://t.co/bW0vGno0D2	positive
RT @DisneyMusic: #BeOurGuest and celebrate the release of #BeautyAndTheBeast by listening to the soundtrack on @AppleMusic! 🌹 https://t.co/…	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/cv84MCZ4D4 https://t.co/YkXB3YBJ1H	positive
RT @DDuaneOfficial: Saw #BeautyAndTheBeast for the second yesterday - So AMAZING and glad I wasn't alone this time 😊🙏🏽 @beourguest	positive
RT @mommye: Exclusive Beauty And the Beast Interview With Emma Watson & Dan Stevens https://t.co/AoyQ29PvfE #BeOurGuestEvent	neutral
beauty and the beast 🎥	neutral
I wish any directors would remake Beauty and The Beast in Tamil with Rahman sir's music.	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/pJHWAIjhEo https://t.co/AonbMdQ8jb	positive
RT @BeautyChronicle: No it can't be, I'll just ignore. But then she's never looked at me that way before.  #BeautyandtheBeast  #BeOurGuest …	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/wE9hMubKMZ https://t.co/R34m8OHHvC	positive
😋 ★ Beauty and the Beast — https://t.co/b9HIhYZFVF	positive
RT @toysrusuk: Do your little ones love recreating this timeless tale at home? See our gorgeous #BeautyandtheBeast toys here: https://t.co/…	positive
Is Beauty and the Beast a metaphor for the Labour party?	neutral
RT @lifewithheidig: Check out this preview of Beauty and The Beast #BeOurGuest Coming 3.17.17 #BeautyAndTheBeast #BeOurGuestEvent  https://…	neutral
RT @2kidsandacoupon: Being a Guest for a Beauty and the Beast Party at @WilliamsSonoma #MyWilliamsSonoma #BeOurGuestEvent https://t.co/mPcX…	neutral
RT @Your_Music_Home: Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/qJvB6UV…	neutral
I found this awesome recording of "BEAUTY AND THE BEAST INFO SESSION" on #Smule: https://t.co/AjIktwDc2j #SingKaraoke	positive
I was hoping and wishing so badly that Ennodu Nee Irunthaal song would appear somewhere in Beauty and The Beast movie.	positive
RT @GiveawayBandit: Who's seeing @beourguest #BeautyAndTheBest this weekend in theaters? #beourguestevent #BeOurGuest My review==> https://…	neutral
RT @InStyle: The 15 movies we're most excited for in 2017 (hint: #BeautyAndTheBeast): https://t.co/H38NE6FiNA	positive
RT @mommye: Exclusive Beauty And the Beast Interview With Emma Watson & Dan Stevens https://t.co/AoyQ29PvfE #BeOurGuestEvent	neutral
RT @eNectere: I love the #BeautyAndTheBeast soundtrack!!! #BeOurGuest https://t.co/eDZ7jovqpp	positive
RT @57Veronica: @netflix We've watched an amazing S4 of Beauty and the Beast, not calling it the last. Please give us more #BatB seasons! #…	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/iLvsEwxLu2 https://t.co/VmE4NVGQl4	positive
RT @57Veronica: Addicted to the best show ever! Please @hulu add Beauty and the Beast to your original programming and give us more #BatB #…	positive
See a video preview of Tokyo Disneyland expansion featuring 'Beauty and the Beast' and 'Big Hero 6' https://t.co/bJZTYEKItE	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/qJvB6UVZkQ	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/m7o12oK1lR	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/Dhp0VBChC7	neutral
Céline Dion – How Does A Moment Last Forever (From "Beauty and the Beast") @celinedion #MusicNews https://t.co/4qJn5ux0ON	neutral
Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast") ชอบเพลงนี้มากกกกกกกกกก😍😍 ซึ้งสุดด https://t.co/5sI8YClLIU	positive
RT @toysrusuk: Do your little ones love recreating this timeless tale at home? See our gorgeous #BeautyandtheBeast toys here: https://t.co/…	positive
RT @batari_nur: Pulanggg enak kali😪 ♫ Beauty and the Beast by Emma Thompson — https://t.co/yOubcBX7wR	neutral
13. was thinking of hermione granger while watching beauty and the beast	neutral
Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast") https://t.co/wuXADtTQ6H	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/wE9hMubKMZ https://t.co/mY95MovYwc	positive
New Release! CHASING FIREFLIES https://t.co/5gEBku61i8 #DanceMoms #PaperUmbrella #Papertowns #BookExpo #BatesMotel… https://t.co/W3iNTEqq0t	neutral
Beauty and the Beast by Various Artists — https://t.co/yIkXbDASeB	neutral
Beauty and the beast 💛🌹.Awesome 😘👏🏽#beautyandthebeast #美女と野獣 #美女与野兽 #belle #ベル #贝儿 https://t.co/hBcmAjdFfo	neutral
RT @UKfilmredcarpet: #BeOurGuest and enter our giveaway for a chance to win some #BeautyAndTheBeast products! https://t.co/bPN9LCyv14	neutral
RT @nickicoupons: Emma Watson and Dan Stevens Talk Beauty and the Beast - Rewind: https://t.co/opPM7oiuL3 #BeOurGuestEvent #Disney #Enterta…	neutral
RT @2kidsandacoupon: Celine Dion to Perform Original Song for Disney’s #BeautyandtheBeast #BeOurGuestEvent https://t.co/QbsG7CRFsx	neutral
RT @book_tribe: • The Knight and the Witch #Series Medieval #BeautyandtheBeast Romance, Adventure, Excerpts on link. Also on Kindle https:/…	neutral
Beauty and the Beast Print Disney Poster Watercolor Nursery Art wall art Home Belle Emma Watson Quote https://t.co/Z73fC87NxT via @Etsy	neutral
• The Knight and the Witch #Series Medieval #BeautyandtheBeast Romance, Adventure, Excerpts on link. Also on Kindle… https://t.co/MAnuoCWXIC	neutral
Beauty and the Beast Print Disney Poster Watercolor Nursery https://t.co/Z73fC87NxT via @Etsy	neutral
RT @jacecoulson: Beauty and the beast is the best movie ever! ❤️	positive
Beauty and the Beast print Princess Belle print Beauty and the Beast poster watercolor Nursery wall arthttps://t.co/Sop43sPPF8 via @Etsy	neutral
Beauty and the Beast print Princess Belle print Beauty and the https://t.co/Sop43sPPF8 via @Etsy	neutral
RT @ronniedelcarmen: Hans Bacher. Visual development art for Beauty and the Beast (1991) #Animation #Disney https://t.co/afwQmNv43w	neutral
꒰ღ˘◡˘ற꒱🎵✨╟╢ᎯƤƤᎽ Monday ɱUꑄյ͛ʗ⋆.74Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast") https://t.co/VCwgibjWh2	neutral
@Escape_Studios Beauty and the Beast ⏱️⚱🍏	neutral
RT @BeautyChronicle: No it can't be, I'll just ignore. But then she's never looked at me that way before.  #BeautyandtheBeast  #BeOurGuest …	positive
RT @JenniferAuer: Retweet Jerseyfamilyfun: RT 2kidsandacoupon: Try the Grey Stuff Brownie Recipe #BeautyandtheBeast #BeOurGuestEvent… https…	neutral
Done watching beauty and the beast	neutral
RT @oceanflorida: Just follow and retweet for your chance to win the original, animated Beaty and the Beast on DVD! #BeautyAndTheBeast #BeO…	neutral
【定期:Regular Tweets】 16時！#ArianaGrande & #JohnLegend “Beauty And The Beast” #Mashup @radiodisney	neutral
RT @CISCsolo: BEAUTY AND THE BEAST-CHELSEA v southampton | KICK OFF 01.45 WIB | STAMFORD BRIDGE STADIUM | LIVE ON Bein 1 https://t.co/Vhl…	neutral
【定期:Regular Tweets】16:00╰(*´︶`*)╯♡#ArianaGrande & #JohnLegend “Beauty And The Beast” #Mashup @radiodisney	neutral
i've had evermore from beauty and the beast stuck in my head because ?!?!?!???!!! good song	positive
I liked a @YouTube video https://t.co/eSWA4sp6Ac Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast")	positive
I liked a @YouTube video https://t.co/eSWA4sp6Ac Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast")	positive
RT @splashofdiva: #BeautyAndTheBeast #Giveaway enter for your chance to win a stay @ Duns Castle for you & 20 guests. #partner https://t.co…	neutral
RT @WDWToday: “This is the day your dreams come true.” – Gaston, Beauty and the Beast #DisneyQuotes https://t.co/bSU8cZMnrR	neutral
Beauty and the beast😍💋💕	positive
RT @prettynameless: #Beourguest with these yummy #BeautyAndTheBeast inspired recipes and ideas to make! https://t.co/6fATv4imoH https://t.c…	neutral
RT @CISCsolo: BEAUTY AND THE BEAST-CHELSEA v southampton | KICK OFF 01.45 WIB | STAMFORD BRIDGE STADIUM | LIVE ON Bein 1 https://t.co/Vhl…	neutral
Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast") https://t.co/3f4vfZIYfa	neutral
RT @Rossdraws: My painting of Beauty and the Beast from the episode! Big thanks to my dog for the help ✨🤙🏻🐕 https://t.co/kwklJcodbz https:/…	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/pLOcTm68v5 https://t.co/NAagkC5r0V	positive
Mayor Inday Sara Duterte exposes Palawan land scam using her name https://t.co/xAbMa84RW6 wary people. Inday Sara will never do that.	neutral
Me gusta! 🌹Beauty and the Beast (Silhouette)https://t.co/v6Neigswdt	neutral
going to watch #BeautyAndTheBeast now!!!	neutral
Saw #BeautyAndTheBeast for the second yesterday - So AMAZING and glad I wasn't alone this time 😊🙏🏽 @beourguest	positive
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/d86sGi2R8H https://t.co/zhqK3g6ZUZ	positive
RT @AaronBlaiseArt: ICYMI, in celebration of #BeautyAndTheBeast I am running #Animation #Tutorial Sale on my site. 25% OFF Ends Tonight htt…	neutral
Check out this movie on Moviefone: https://t.co/OmA9NOF4hUGet the Moviefone app! https://t.co/omwM7d8p23 https://t.co/22FR7FuzLv	neutral
I liked a @YouTube video https://t.co/02x4TADPIT Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast")	positive
RT @disneywords: Just when we feel all hope is gone, we’ll hear our song and know once more our love lives on. –Beauty and the Beast	positive
RT @EmWatsonBelgium: NEW promotional picture of @EmmaWatson as Belle#BeautyAndTheBeast #BeOurGuest https://t.co/KUuPfQbuXb	neutral
RT @MarkMahon: Weekend Actuals: #FateOfTheFurious- $38.4M, #TheBossBaby - $12.7M, #BeautyAndTheBeast - $9.6M, #Unforgettable - $4.7M & #Gif…	neutral
RT @AaronBlaiseArt: ICYMI, in celebration of #BeautyAndTheBeast I am running #Animation #Tutorial Sale on my site. 25% OFF Ends Tonight htt…	neutral
RT @mommye: The idea of playing a feather duster sounded so whimsical and fun! --- Gugu Mbatha-Raw #BeautyAndTheBeast #BeOurGuestEvent	positive
RT @broccoliserbaby: Playing w/8yo niece & her new #BeautyAndTheBeast #Lego set. Belle totally friend-zoned Beast. He may or may not have c…	neutral
Beauty and the Beast Event!Something amazing might happen...? #LINEPLAY https://t.co/5ak2EXlDLe https://t.co/kc2X0nTLHw	positive
RT @LukeEvans_India: Céline Dion - How Does A Moment Last Forever (From "Beauty and the Beast") https://t.co/whmL6d9oVH	neutral
RT @toysrusuk: Do your little ones love recreating this timeless tale at home? See our gorgeous #BeautyandtheBeast toys here: https://t.co/…	positive
